"Season","Daynum","team","score","Oteam","Oscore","loc","Numot","fgm","fga","fgm3","fga3","ftm","fta","or","dr","ast","to","stl","blk","pf","Ofgm","Ofga","Ofgm3","Ofga3","Oftm","Ofta","Oor","Odr","Oast","Oto","Ostl","Oblk","Opf","GameID","G.round","win","Pos","OPos","GameTempo","eFGp","OeFGp","TOp","OTOp","ORp","OORp","FTRate","OFTRate","AssistRate","OAssistRate","BlockRate","OBlockRate","StealRate","OStealkRate","TrueShootp","OTrueShootp"
2010,136,1358,59,1124,68,"N",0,23,68,6,31,7,13,8,29,20,11,7,1,20,26,59,5,20,11,17,8,39,18,14,8,2,18,450,1,0,77.175,73.075,75.125,0.382352941176471,0.483050847457627,0.142533203757694,0.191583989052343,0.170212765957447,0.216216216216216,0.191176470588235,0.288135593220339,0.869565217391304,0.692307692307692,0.0256410256410256,0.0540540540540541,0.0957919945261717,0.103660511823777,0.397708122682845,0.506895266492732
2010,138,1330,68,1124,76,"N",0,23,53,6,13,16,22,14,17,16,14,9,3,18,28,54,8,20,12,17,11,19,15,13,8,6,19,482,2,0,63.45,64.075,63.7625,0.490566037735849,0.592592592592593,0.220646178092987,0.202887241513851,0.424242424242424,0.392857142857143,0.415094339622642,0.314814814814815,0.695652173913043,0.535714285714286,0.0882352941176471,0.15,0.140460397971128,0.126083530338849,0.53585500394011,0.612162706403544
2010,144,1388,49,1124,72,"N",0,19,54,6,22,5,8,10,19,14,10,1,4,12,28,61,8,17,8,10,15,26,14,7,8,1,9,502,3,0,57.8,57.75,57.775,0.407407407407407,0.524590163934426,0.173010380622837,0.121212121212121,0.277777777777778,0.441176470588235,0.148148148148148,0.163934426229508,0.736842105263158,0.5,0.0909090909090909,0.03125,0.0173160173160173,0.13840830449827,0.423875432525952,0.547528517110266
2010,136,1431,59,1139,77,"N",0,24,57,4,18,7,9,6,24,15,14,8,1,24,23,50,13,31,18,28,8,24,14,10,6,1,13,451,1,0,69.275,65.3,67.2875,0.456140350877193,0.59,0.202093107181523,0.153139356814701,0.2,0.25,0.157894736842105,0.56,0.625,0.608695652173913,0.0526315789473684,0.0256410256410256,0.122511485451761,0.0866113316492241,0.481436148510812,0.608214849921011
2010,138,1293,52,1139,54,"N",0,19,44,9,14,5,12,11,28,12,18,3,3,17,18,50,7,20,11,19,7,15,10,6,6,1,14,483,2,0,56.7,58.025,57.3625,0.534090909090909,0.43,0.317460317460317,0.10340370529944,0.423076923076923,0.2,0.272727272727273,0.38,0.631578947368421,0.555555555555556,0.1,0.0333333333333333,0.05170185264972,0.105820105820106,0.523138832997988,0.457433290978399
2010,143,1393,59,1139,63,"N",0,21,48,7,19,10,14,8,30,12,18,4,1,16,21,52,6,24,15,21,5,23,9,7,13,2,15,498,3,0,64.65,63.975,64.3125,0.510416666666667,0.461538461538462,0.278422273781903,0.109417741305197,0.258064516129032,0.142857142857143,0.291666666666667,0.403846153846154,0.571428571428571,0.428571428571429,0.0357142857142857,0.0689655172413793,0.0625244236029699,0.20108275328693,0.539798719121683,0.508269463493344
2010,145,1243,56,1139,63,"N",0,22,57,5,15,7,14,11,18,8,13,11,6,19,21,46,7,15,14,20,12,29,9,20,7,1,16,506,4,0,65.65,63.5,64.575,0.429824561403509,0.532608695652174,0.198019801980198,0.31496062992126,0.275,0.4,0.245614035087719,0.434782608695652,0.363636363636364,0.428571428571429,0.193548387096774,0.0238095238095238,0.173228346456693,0.106626047220107,0.439905734485467,0.567567567567568
2010,152,1277,50,1139,52,"N",0,18,42,4,11,10,18,8,28,11,16,3,4,21,15,49,5,21,17,24,11,21,5,8,12,2,17,510,5,0,58.55,57.4,57.975,0.476190476190476,0.357142857142857,0.273270708795901,0.139372822299652,0.275862068965517,0.282051282051282,0.428571428571429,0.489795918367347,0.611111111111111,0.333333333333333,0.142857142857143,0.0645161290322581,0.0522648083623693,0.204953031596926,0.494559841740851,0.43046357615894
2010,136,1196,92,1140,99,"N",2,34,78,10,32,14,19,20,25,15,21,7,4,24,32,65,10,23,25,32,10,23,11,12,12,2,17,452,1,0,88.025,82.2,85.1125,0.5,0.569230769230769,0.238568588469185,0.145985401459854,0.465116279069767,0.285714285714286,0.243589743589744,0.492307692307692,0.441176470588235,0.34375,0.0952380952380952,0.0434782608695652,0.0851581508515815,0.136324907696677,0.52858374030451,0.617206982543641
2010,137,1257,62,1143,77,"N",0,26,60,5,19,5,9,15,22,13,15,9,1,19,26,51,8,15,17,22,7,21,17,14,8,3,14,466,1,0,64.275,68.45,66.3625,0.475,0.588235294117647,0.233372228704784,0.204528853177502,0.416666666666667,0.241379310344828,0.15,0.431372549019608,0.5,0.653846153846154,0.0277777777777778,0.0731707317073171,0.131482834185537,0.124465188642552,0.482302605989887,0.626525630593979
2010,137,1396,65,1165,78,"N",0,27,52,5,17,6,9,7,13,14,11,3,4,20,27,48,9,23,15,19,10,20,10,11,7,2,12,467,1,0,60.275,58.025,59.15,0.567307692307692,0.65625,0.182496889257569,0.18957345971564,0.259259259259259,0.434782608695652,0.173076923076923,0.395833333333333,0.518518518518518,0.37037037037037,0.16,0.0571428571428571,0.05170185264972,0.116134384072999,0.577521101732563,0.683910565541429
2010,139,1458,69,1165,87,"N",0,24,49,8,25,13,17,8,13,13,10,6,1,16,33,54,8,15,13,16,9,20,14,8,8,1,14,490,2,0,59.075,60.6,59.8375,0.571428571428571,0.685185185185185,0.169276343630978,0.132013201320132,0.285714285714286,0.409090909090909,0.346938775510204,0.296296296296296,0.541666666666667,0.424242424242424,0.0256410256410256,0.0416666666666667,0.099009900990099,0.135421074904782,0.604467805519054,0.706168831168831
2010,137,1115,44,1181,73,"N",0,17,53,4,19,6,7,9,15,8,16,7,4,19,24,47,6,13,19,28,13,28,12,14,5,4,12,468,1,0,63.325,61.3,62.3125,0.358490566037736,0.574468085106383,0.252664824318989,0.228384991843393,0.243243243243243,0.464285714285714,0.132075471698113,0.595744680851064,0.470588235294118,0.5,0.117647058823529,0.117647058823529,0.114192495921697,0.0789577575996842,0.390590324012428,0.60530679933665
2010,139,1143,53,1181,68,"N",0,19,48,3,12,12,16,9,24,6,11,3,1,18,27,57,3,17,11,17,11,23,11,5,4,5,15,491,2,0,57.6,59.075,58.3375,0.427083333333333,0.5,0.190972222222222,0.0846381718154888,0.28125,0.314285714285714,0.333333333333333,0.298245614035088,0.315789473684211,0.407407407407407,0.025,0.138888888888889,0.0507829030892933,0.0694444444444444,0.476618705035971,0.522474068382635
2010,144,1345,57,1181,70,"N",0,20,54,4,15,13,21,7,20,12,7,7,6,21,22,55,6,15,20,24,16,32,11,14,4,2,20,503,3,0,63.975,64.4,64.1875,0.407407407407407,0.454545454545455,0.109417741305197,0.217391304347826,0.179487179487179,0.444444444444444,0.388888888888889,0.436363636363636,0.6,0.5,0.15,0.0512820512820513,0.108695652173913,0.0625244236029699,0.445486518171161,0.52710843373494
2010,146,1124,71,1181,78,"N",0,27,59,5,18,12,19,17,20,14,11,8,8,21,22,61,11,23,23,29,23,20,15,11,7,0,15,508,4,0,62.025,62.775,62.4,0.5,0.450819672131148,0.177347843611447,0.175228992433294,0.459459459459459,0.534883720930233,0.322033898305085,0.475409836065574,0.518518518518518,0.681818181818182,0.210526315789474,0,0.127439267224213,0.11285771866183,0.521866960676222,0.521564694082247
2010,152,1452,57,1181,78,"N",0,19,46,5,12,14,19,11,16,11,10,1,4,12,29,55,13,25,7,9,11,18,20,6,5,1,16,511,5,0,54.025,54.275,54.15,0.467391304347826,0.645454545454546,0.1850994909764,0.11054813450023,0.379310344827586,0.407407407407407,0.41304347826087,0.163636363636364,0.578947368421053,0.689655172413793,0.133333333333333,0.0294117647058824,0.0184246890833717,0.0925497454881999,0.517946388005452,0.657950231969633
2010,154,1139,59,1181,61,"N",0,20,58,6,18,13,18,14,21,7,8,4,0,18,23,52,5,17,10,16,11,26,12,12,5,7,14,512,6,0,60.55,60.6,60.575,0.396551724137931,0.490384615384615,0.132122213047069,0.198019801980198,0.35,0.34375,0.310344827586207,0.307692307692308,0.35,0.521739130434783,0,0.175,0.066006600660066,0.0825763831544178,0.443275732531931,0.511744966442953
2010,137,1329,59,1210,64,"N",0,22,44,6,22,9,13,3,14,12,11,8,1,20,19,44,2,10,24,25,10,22,11,13,8,1,15,469,1,0,58.175,58.875,58.525,0.568181818181818,0.454545454545455,0.189084658358401,0.220806794055202,0.12,0.416666666666667,0.295454545454545,0.568181818181818,0.545454545454545,0.578947368421053,0.0294117647058824,0.0454545454545455,0.13588110403397,0.137516115169746,0.587942202291978,0.572706935123042
2010,137,1199,60,1211,67,"N",0,21,59,6,20,12,20,11,21,15,8,7,4,22,21,42,3,10,22,30,6,32,11,15,5,5,19,470,1,0,65.5,65.25,65.375,0.406779661016949,0.535714285714286,0.122137404580153,0.229885057471264,0.255813953488372,0.222222222222222,0.338983050847458,0.714285714285714,0.714285714285714,0.523809523809524,0.125,0.128205128205128,0.10727969348659,0.0763358778625954,0.437956204379562,0.595555555555556
2010,136,1250,74,1242,90,"N",0,25,62,7,19,17,21,13,20,11,13,6,4,16,38,69,9,21,5,10,14,27,17,14,10,11,18,453,1,0,71.975,73.75,72.8625,0.459677419354839,0.615942028985507,0.18061827023272,0.189830508474576,0.325,0.411764705882353,0.338709677419355,0.144927536231884,0.44,0.447368421052632,0.0833333333333333,0.255813953488372,0.0813559322033898,0.138937130948246,0.51406738450851,0.610169491525424
2010,136,1317,62,1243,82,"N",0,17,55,5,19,23,31,19,17,8,16,2,0,17,31,61,7,18,13,20,17,23,12,11,9,10,25,454,1,0,66.725,64.5,65.6125,0.354545454545455,0.565573770491803,0.239790183589359,0.170542635658915,0.452380952380952,0.5,0.563636363636364,0.327868852459016,0.470588235294118,0.387096774193548,0,0.277777777777778,0.0310077519379845,0.134881978269015,0.444603800645393,0.581560283687943
2010,138,1140,72,1243,84,"N",0,21,53,5,16,25,28,9,20,12,13,7,2,24,23,56,11,27,27,30,15,24,14,15,7,3,20,484,2,0,70.3,70.25,70.275,0.443396226415094,0.508928571428571,0.184921763869132,0.213523131672598,0.272727272727273,0.428571428571429,0.528301886792453,0.535714285714286,0.571428571428571,0.608695652173913,0.0689655172413793,0.0810810810810811,0.099644128113879,0.0995732574679943,0.542986425339367,0.597864768683274
2010,143,1462,96,1243,101,"N",2,31,72,12,28,22,29,19,32,12,16,8,4,28,37,78,8,19,19,29,16,24,19,12,5,11,25,499,3,0,82.775,87.775,85.275,0.513888888888889,0.525641025641026,0.193295077016007,0.136713187126175,0.441860465116279,0.333333333333333,0.402777777777778,0.371794871794872,0.387096774193548,0.513513513513513,0.0677966101694915,0.25,0.0911421247507832,0.0604047115675023,0.559603614106674,0.550258785072187
2010,136,1190,71,1246,100,"N",0,23,64,4,17,21,37,15,25,11,14,11,1,23,31,60,15,33,23,34,11,33,27,14,8,11,24,455,1,0,80.575,79.15,79.8625,0.390625,0.641666666666667,0.173751163512256,0.176879343019583,0.3125,0.305555555555556,0.578125,0.566666666666667,0.478260869565217,0.870967741935484,0.037037037037037,0.234042553191489,0.138976626658244,0.0992863791498604,0.435182347532945,0.656598818122127
2010,138,1448,60,1246,90,"N",0,21,64,2,15,16,26,19,15,12,11,6,3,17,38,63,7,21,7,17,14,28,21,11,6,6,21,485,2,0,68.35,68.075,68.2125,0.34375,0.658730158730159,0.160936356986101,0.161586485493941,0.404255319148936,0.482758620689655,0.40625,0.26984126984127,0.571428571428571,0.552631578947368,0.0714285714285714,0.122448979591837,0.0881380829966948,0.0877834674469642,0.392927308447937,0.633134013366162
2010,143,1165,45,1246,62,"N",0,16,48,5,21,8,13,7,21,8,15,6,3,22,22,50,2,16,16,26,13,28,15,13,12,6,17,500,3,0,62.175,62.35,62.2625,0.385416666666667,0.46,0.241254523522316,0.20850040096231,0.2,0.382352941176471,0.270833333333333,0.52,0.5,0.681818181818182,0.0882352941176471,0.222222222222222,0.0962309542902967,0.193003618817853,0.415320719889248,0.4971932638332
2010,137,1222,77,1268,89,"N",0,25,60,7,20,20,32,9,20,7,6,6,1,19,32,68,4,17,21,25,17,33,18,10,2,4,20,471,1,0,72.2,72.875,72.5375,0.475,0.5,0.0831024930747922,0.137221269296741,0.214285714285714,0.459459459459459,0.533333333333333,0.367647058823529,0.28,0.5625,0.0196078431372549,0.1,0.0823327615780446,0.0277008310249307,0.511968085106383,0.557120500782473
2010,137,1308,67,1277,70,"N",0,23,57,8,21,13,22,15,25,8,11,7,3,23,20,53,7,19,23,33,14,26,16,9,5,4,22,472,1,0,63.45,63.675,63.5625,0.473684210526316,0.443396226415094,0.173364854215918,0.141342756183746,0.365853658536585,0.358974358974359,0.385964912280702,0.622641509433962,0.347826086956522,0.8,0.0882352941176471,0.111111111111111,0.10993325480958,0.0788022064617809,0.496664195700519,0.509646887513651
2010,139,1268,83,1277,85,"N",0,29,66,9,19,16,20,10,14,20,6,8,0,14,32,58,10,18,11,14,13,29,18,19,3,5,19,492,2,0,71.5,70.65,71.075,0.507575757575758,0.637931034482759,0.0839160839160839,0.268931351733899,0.256410256410256,0.481481481481481,0.303030303030303,0.241379310344828,0.689655172413793,0.5625,0,0.106382978723404,0.113234253361642,0.041958041958042,0.549668874172185,0.65738592420727
2010,144,1320,52,1277,59,"N",0,17,44,4,16,14,21,4,22,4,10,6,3,13,19,44,7,19,14,19,6,26,15,10,8,3,19,504,3,0,59.975,57.025,58.5,0.431818181818182,0.511363636363636,0.166736140058358,0.175361683472161,0.133333333333333,0.214285714285714,0.477272727272727,0.431818181818182,0.235294117647059,0.789473684210526,0.12,0.107142857142857,0.105217010083297,0.133388912046686,0.48170449282075,0.556341348420556
2010,146,1397,69,1277,70,"N",0,24,47,7,16,14,21,10,17,11,10,6,3,15,24,52,6,18,16,21,13,14,12,11,8,8,20,509,4,0,56.975,59.975,58.475,0.585106382978723,0.519230769230769,0.175515577007459,0.183409754064193,0.416666666666667,0.433333333333333,0.446808510638298,0.403846153846154,0.458333333333333,0.5,0.0882352941176471,0.258064516129032,0.100041684035015,0.140412461605968,0.605528740675735,0.564743848325938
2010,137,1155,78,1281,86,"N",0,28,63,12,24,10,14,18,23,14,20,2,1,22,30,58,5,17,21,29,9,21,21,9,15,3,16,473,1,0,71.65,71.775,71.7125,0.53968253968254,0.560344827586207,0.279134682484299,0.125391849529781,0.461538461538462,0.28125,0.222222222222222,0.5,0.5,0.7,0.024390243902439,0.0769230769230769,0.0278648554510623,0.209351011863224,0.559942569992821,0.59909439219784
2010,136,1435,65,1293,66,"N",0,22,50,4,12,17,29,10,23,15,10,4,4,17,25,60,7,15,9,17,15,24,13,11,4,4,21,456,1,0,63.775,64.075,63.925,0.48,0.475,0.156801254410035,0.171673819742489,0.294117647058824,0.394736842105263,0.58,0.283333333333333,0.681818181818182,0.52,0.0888888888888889,0.105263157894737,0.0624268435427234,0.0627205017640141,0.509604076832615,0.484759456481822
2010,136,1285,57,1307,62,"N",0,22,54,6,21,7,12,11,26,17,12,5,2,21,22,53,5,20,13,23,10,21,14,6,8,3,14,457,1,0,60.7,59.925,60.3125,0.462962962962963,0.462264150943396,0.197693574958814,0.100125156445557,0.34375,0.277777777777778,0.222222222222222,0.433962264150943,0.772727272727273,0.636363636363636,0.0606060606060606,0.0909090909090909,0.0834376303712975,0.131795716639209,0.477386934673367,0.484943292921392
2010,136,1424,66,1320,69,"N",0,25,58,9,22,7,12,15,13,12,8,9,2,20,20,45,9,19,20,23,13,22,11,16,7,2,16,458,1,0,56.7,58.925,57.8125,0.508620689655172,0.544444444444444,0.141093474426808,0.271531607976241,0.405405405405405,0.5,0.206896551724138,0.511111111111111,0.48,0.55,0.0769230769230769,0.0555555555555556,0.152736529486636,0.123456790123457,0.518053375196232,0.616897630755476
2010,138,1242,67,1320,69,"N",0,24,54,6,23,13,18,14,24,9,15,5,3,19,22,55,9,26,16,19,11,19,11,9,9,1,16,486,2,0,63.55,62.025,62.7875,0.5,0.481818181818182,0.2360346184107,0.145102781136638,0.424242424242424,0.314285714285714,0.333333333333333,0.345454545454545,0.375,0.5,0.103448275862069,0.032258064516129,0.0806126561870214,0.14162077104642,0.535571542765787,0.538852010933229
2010,136,1207,83,1325,97,"N",0,31,61,8,22,13,19,14,17,14,18,5,5,21,32,55,13,23,20,26,8,18,15,12,6,3,18,459,1,0,74.025,71.35,72.6875,0.573770491803279,0.7,0.243161094224924,0.168185003503854,0.4375,0.32,0.311475409836066,0.472727272727273,0.451612903225806,0.46875,0.15625,0.0769230769230769,0.0700770847932726,0.0810536980749747,0.592645483755802,0.720118782479584
2010,137,1364,51,1326,68,"N",0,20,62,6,19,5,7,12,23,11,9,6,2,16,21,52,10,22,16,18,8,30,14,9,5,12,12,474,1,0,62.325,61.55,61.9375,0.370967741935484,0.5,0.144404332129964,0.146222583265638,0.285714285714286,0.258064516129032,0.112903225806452,0.346153846153846,0.55,0.666666666666667,0.0666666666666667,0.27906976744186,0.0974817221770918,0.080224628961091,0.390355912743972,0.561519405450041
2010,139,1210,66,1326,75,"N",0,24,58,4,20,14,19,12,21,14,21,12,0,24,25,51,8,21,17,23,7,22,17,18,8,3,17,493,2,0,76.025,72.925,74.475,0.448275862068966,0.568627450980392,0.276224926011181,0.246828933836133,0.352941176470588,0.25,0.327586206896552,0.450980392156863,0.583333333333333,0.68,0,0.0789473684210526,0.164552622557422,0.105228543242354,0.492353599403208,0.60557125555107
2010,136,1323,50,1330,51,"N",0,21,59,6,26,2,3,16,22,12,10,6,2,14,20,48,3,13,8,12,9,22,11,8,7,2,9,460,1,0,54.425,52.7,53.5625,0.406779661016949,0.447916666666667,0.183739090491502,0.15180265654649,0.421052631578947,0.290322580645161,0.0508474576271186,0.25,0.571428571428571,0.55,0.0571428571428571,0.0606060606060606,0.113851992409867,0.128617363344051,0.413736036408771,0.474860335195531
2010,137,1324,66,1338,89,"N",0,19,57,4,21,24,32,11,21,8,17,8,1,25,30,56,4,12,25,36,9,29,18,15,10,1,26,475,1,0,78.2,79.1,78.65,0.368421052631579,0.571428571428571,0.217391304347826,0.189633375474083,0.275,0.3,0.56140350877193,0.642857142857143,0.421052631578947,0.6,0.0227272727272727,0.0277777777777778,0.101137800252845,0.127877237851662,0.457063711911357,0.60875512995896
2010,137,1373,64,1345,72,"N",0,23,70,3,12,15,18,15,30,9,14,7,1,16,27,59,5,17,13,19,6,32,21,14,8,7,14,476,1,0,77.55,76.025,76.7875,0.35,0.5,0.180528691166989,0.18414995067412,0.319148936170213,0.166666666666667,0.257142857142857,0.322033898305085,0.391304347826087,0.777777777777778,0.0238095238095238,0.120689655172414,0.0920749753370602,0.103159252095422,0.407383831954169,0.529217199558986
2010,139,1401,61,1345,63,"N",1,23,65,5,17,10,17,14,31,14,14,8,3,13,26,63,6,17,5,6,5,34,11,12,12,6,18,494,2,0,73.075,72.85,72.9625,0.392307692307692,0.46031746031746,0.191583989052343,0.164722031571723,0.291666666666667,0.138888888888889,0.261538461538462,0.0952380952380952,0.608695652173913,0.423076923076923,0.0652173913043478,0.125,0.109814687714482,0.164214847759152,0.417379404721177,0.478359908883827
2010,136,1350,71,1388,80,"N",0,25,53,10,21,11,13,4,13,10,9,6,2,23,26,53,8,19,20,28,19,21,11,13,5,3,15,461,1,0,64.175,60.3,62.2375,0.566037735849057,0.566037735849057,0.140241527074406,0.21558872305141,0.16,0.59375,0.245283018867925,0.528301886792453,0.4,0.423076923076923,0.0588235294117647,0.09375,0.0995024875621891,0.0779119594857811,0.599915504858471,0.603318250377074
2010,138,1437,68,1388,75,"N",0,25,69,7,19,11,11,15,17,9,7,5,2,18,24,48,7,19,20,26,6,27,6,12,2,3,12,487,2,0,66.225,66.35,66.2875,0.41304347826087,0.572916666666667,0.105700264250661,0.180859080633007,0.357142857142857,0.260869565217391,0.159420289855072,0.541666666666667,0.36,0.25,0.0689655172413793,0.06,0.0753579502637528,0.0302000755001888,0.458066689120916,0.621375310687655
2010,137,1436,56,1393,79,"N",0,23,66,5,22,5,10,16,13,13,9,8,1,11,30,55,10,22,9,11,13,27,24,16,8,8,14,477,1,0,63.75,63.225,63.4875,0.386363636363636,0.636363636363636,0.141176470588235,0.253064452352709,0.372093023255814,0.5,0.151515151515152,0.2,0.565217391304348,0.8,0.0303030303030303,0.181818181818182,0.126532226176354,0.125490196078431,0.395759717314488,0.655873806558738
2010,139,1211,65,1393,87,"N",0,25,60,3,21,12,20,11,16,14,11,8,3,18,29,53,12,25,17,23,8,30,17,15,4,2,17,495,2,0,69.5,70.925,70.2125,0.441666666666667,0.660377358490566,0.158273381294964,0.211491011632006,0.268292682926829,0.333333333333333,0.333333333333333,0.433962264150943,0.56,0.586206896551724,0.107142857142857,0.0512820512820513,0.112795206203736,0.0575539568345324,0.467625899280576,0.680484943292921
2010,136,1361,59,1397,62,"N",0,20,52,3,18,16,21,11,22,10,10,3,6,16,20,52,8,17,14,18,13,19,10,11,3,3,19,462,1,0,60.975,58.55,59.7625,0.413461538461538,0.461538461538462,0.1640016400164,0.187873612297182,0.366666666666667,0.371428571428571,0.403846153846154,0.346153846153846,0.5,0.5,0.171428571428571,0.0882352941176471,0.0512382578992314,0.04920049200492,0.475998386446148,0.511973575557391
2010,138,1325,68,1397,83,"N",0,22,58,10,26,14,26,14,19,15,14,9,1,17,34,60,5,14,10,18,11,30,21,16,8,3,22,488,2,0,70.35,73.55,71.95,0.46551724137931,0.608333333333333,0.199004975124378,0.217539089055065,0.318181818181818,0.366666666666667,0.448275862068966,0.3,0.681818181818182,0.617647058823529,0.0217391304347826,0.09375,0.122365737593474,0.113717128642502,0.483297796730633,0.605397520058352
2010,144,1326,73,1397,76,"N",0,25,58,9,23,14,19,13,16,14,11,6,3,16,30,64,4,15,12,15,20,21,15,16,6,3,20,505,3,0,65.025,67.125,66.075,0.508620689655172,0.5,0.169165705497885,0.238361266294227,0.382352941176471,0.555555555555556,0.327586206896552,0.234375,0.56,0.5,0.0612244897959184,0.0857142857142857,0.0893854748603352,0.0922722029988466,0.544572920552033,0.53427065026362
2010,137,1429,53,1401,69,"N",0,24,62,5,20,0,4,10,21,8,9,4,3,18,25,51,8,18,11,14,7,32,12,11,4,1,13,478,1,0,62.9,61.65,62.275,0.42741935483871,0.568627450980392,0.14308426073132,0.178426601784266,0.238095238095238,0.25,0.0645161290322581,0.274509803921569,0.333333333333333,0.48,0.0909090909090909,0.0238095238095238,0.064882400648824,0.0635930047694754,0.41471048513302,0.598438855160451
2010,136,1352,70,1437,73,"N",1,22,55,5,20,21,26,11,24,8,21,10,2,31,18,51,6,22,31,40,11,18,9,16,13,10,19,463,1,0,77.35,75,76.175,0.445454545454545,0.411764705882353,0.271493212669683,0.213333333333333,0.379310344827586,0.314285714285714,0.472727272727273,0.784313725490196,0.363636363636364,0.5,0.0689655172413793,0.285714285714286,0.133333333333333,0.168067226890756,0.519673348181143,0.521428571428571
2010,136,1400,80,1448,81,"N",1,26,69,8,24,20,33,10,24,11,5,11,4,20,30,70,6,18,15,24,20,39,15,20,2,4,24,464,1,0,79.675,81.4,80.5375,0.434782608695652,0.471428571428571,0.0627549419516787,0.245700245700246,0.204081632653061,0.454545454545455,0.478260869565217,0.342857142857143,0.423076923076923,0.5,0.0769230769230769,0.0888888888888889,0.135135135135135,0.0251019767806715,0.47239444936522,0.497542997542998
2010,136,1266,78,1449,80,"N",0,27,51,12,19,12,15,5,17,16,13,8,1,17,30,55,9,14,11,16,7,21,21,12,4,6,15,465,1,0,66.125,67.6,66.8625,0.647058823529412,0.627272727272727,0.196597353497164,0.177514792899408,0.192307692307692,0.291666666666667,0.294117647058824,0.290909090909091,0.592592592592593,0.7,0.024390243902439,0.1875,0.118343195266272,0.0604914933837429,0.670967741935484,0.638977635782748
2010,138,1307,64,1449,82,"N",0,26,66,5,17,7,17,13,25,7,11,1,1,18,32,66,8,17,10,20,12,28,21,5,6,7,18,489,2,0,72.075,68.5,70.2875,0.431818181818182,0.545454545454545,0.152618799861256,0.072992700729927,0.317073170731707,0.324324324324324,0.257575757575758,0.303030303030303,0.269230769230769,0.65625,0.0204081632653061,0.142857142857143,0.0145985401459854,0.0832466181061394,0.431994600067499,0.543046357615894
2010,137,1288,50,1452,77,"N",0,18,61,3,19,11,20,13,25,3,12,6,7,22,24,58,4,15,25,31,14,35,20,9,7,4,16,479,1,0,69.5,67.725,68.6125,0.319672131147541,0.448275862068966,0.172661870503597,0.132890365448505,0.270833333333333,0.358974358974359,0.327868852459016,0.53448275862069,0.166666666666667,0.833333333333333,0.162790697674419,0.0952380952380952,0.08859357696567,0.100719424460432,0.354609929078014,0.529391543485734
2010,139,1281,59,1452,68,"N",0,20,61,7,21,12,20,17,21,13,7,6,8,23,19,47,5,15,25,33,13,28,12,10,4,5,16,496,2,0,60.5,59.675,60.0875,0.385245901639344,0.457446808510638,0.115702479338843,0.167574361122748,0.377777777777778,0.382352941176471,0.327868852459016,0.702127659574468,0.65,0.631578947368421,0.25,0.125,0.100544616673649,0.0661157024793388,0.418439716312057,0.542481053051456
2010,143,1449,56,1452,69,"N",0,22,56,3,11,9,14,11,18,11,21,14,8,20,26,65,4,15,13,17,23,26,14,23,11,4,15,501,3,0,72.65,73.075,72.8625,0.419642857142857,0.430769230769231,0.289057123193393,0.314745124871707,0.297297297297297,0.560975609756098,0.25,0.261538461538462,0.5,0.538461538461538,0.16,0.0888888888888889,0.191583989052343,0.151410874053682,0.446927374301676,0.472117687307561
2010,145,1246,66,1452,73,"N",0,23,67,4,32,16,29,24,27,10,16,6,4,27,20,52,10,23,23,34,10,26,14,12,5,6,22,507,4,0,72.775,70.15,71.4625,0.373134328358209,0.480769230769231,0.219855719683957,0.171062009978617,0.48,0.27027027027027,0.432835820895522,0.653846153846154,0.434782608695652,0.7,0.137931034482759,0.171428571428571,0.0855310049893086,0.0687049124012367,0.408542246982358,0.53558327219369
2010,137,1459,49,1458,53,"N",0,20,48,3,7,6,13,11,26,7,11,1,2,15,20,54,1,9,12,19,10,20,3,4,7,0,14,480,1,0,54.175,57.025,55.6,0.447916666666667,0.37962962962963,0.203045685279188,0.0701446733888645,0.354838709677419,0.277777777777778,0.270833333333333,0.351851851851852,0.35,0.15,0.0444444444444444,0,0.0175361683472161,0.12921089063221,0.452238117212737,0.420468068226894
2010,137,1278,54,1462,65,"N",0,19,62,7,26,9,14,16,25,14,8,2,11,18,23,67,7,20,12,19,20,30,15,6,6,3,16,481,1,0,60.65,62.025,61.3375,0.362903225806452,0.395522388059701,0.131904369332234,0.0967351874244256,0.347826086956522,0.444444444444444,0.225806451612903,0.283582089552239,0.736842105263158,0.652173913043478,0.234042553191489,0.0833333333333333,0.0322450624748085,0.0989282769991756,0.393299344501092,0.427490956922065
2010,139,1338,68,1462,71,"N",0,25,64,7,21,11,18,15,25,12,9,4,4,18,24,50,8,16,15,23,5,26,9,7,4,3,16,497,2,0,66.55,62.925,64.7375,0.4453125,0.56,0.135236664162284,0.11124354390147,0.365853658536585,0.166666666666667,0.28125,0.46,0.48,0.375,0.117647058823529,0.0697674418604651,0.0635677393722686,0.0601051840721262,0.468642315644383,0.582683627410751
2011,137,1272,75,1112,77,"N",0,26,53,6,15,17,24,10,23,16,15,7,1,24,23,50,5,19,26,31,8,21,11,14,8,2,21,533,1,0,69.4,70.725,70.0625,0.547169811320755,0.51,0.216138328530259,0.197949805585012,0.32258064516129,0.258064516129032,0.452830188679245,0.62,0.615384615384615,0.478260869565217,0.032258064516129,0.0526315789473684,0.0989749027925062,0.115273775216138,0.582298136645963,0.59482425646968
